@relation taxi_clustered

@attribute Instance_number numeric
@attribute xValue numeric
@attribute yValue numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19,cluster20,cluster21,cluster22,cluster23,cluster24,cluster25,cluster26,cluster27,cluster28,cluster29,cluster30,cluster31,cluster32,cluster33,cluster34,cluster35,cluster36,cluster37,cluster38,cluster39}

@data
63664,19038.363,31334.308,cluster27
63665,19056.274,31302.061,cluster27
63666,19073.342,31267.591,cluster27
63667,19081.88,31248.688,cluster27
63668,19086.083,31265.367,cluster27
63669,19075.827,31292.054,cluster27
63670,19063.019,31320.964,cluster27
63671,19054.472,31343.203,cluster27
63672,19053.615,31346.539,cluster27
63673,19044.222,31367.666,cluster27
63674,19042.474,31387.681,cluster27
63675,19067.016,31418.816,cluster27
63676,19103.428,31456.622,cluster27
63677,19139.836,31495.54,cluster27
63678,19163.503,31536.683,cluster31
63679,19180.395,31571.153,cluster31
63680,19195.592,31604.511,cluster31
63681,19209.946,31635.646,cluster31
63682,19222.601,31666.781,cluster31
63683,19237.792,31702.363,cluster31
63684,19256.333,31755.737,cluster31
63685,19277.401,31816.894,cluster31
63686,19297.61,31881.387,cluster21
63687,19313.59,31940.32,cluster21
63688,19323.643,31992.582,cluster21
63689,19330.36,32021.492,cluster21
63690,19337.969,32033.724,cluster21
63691,19322.66,32044.843,cluster21
63692,19296.331,32049.291,cluster21
63693,19269.157,32052.627,cluster21
63694,19218.218,32053.739,cluster21
63695,19170.669,32057.075,cluster21
63696,19125.672,32058.187,cluster21
63697,19077.28,32059.299,cluster37
63698,19028.888,32060.411,cluster37
63699,18977.1,32061.523,cluster37
63700,18933.801,32062.635,cluster37
63701,18910.034,32061.523,cluster37
63702,18885.42,32059.299,cluster37
63703,18856.556,32059.299,cluster37
63704,18803.919,32060.411,cluster37
63705,18758.074,32061.523,cluster37
63706,18709.679,32063.747,cluster37
63707,18663.834,32064.858,cluster37
63708,18624.761,32073.754,cluster16
63709,18613.692,32087.097,cluster16
63710,18622.978,32108.224,cluster16
63711,18633.937,32139.359,cluster37
63712,18644.885,32174.941,cluster37
63713,18654.151,32203.852,cluster37
63714,18656.67,32214.972,cluster37
63715,18671.135,32201.628,cluster37
63716,18695.762,32198.292,cluster37
63717,18724.631,32196.068,cluster37
63718,18750.959,32191.621,cluster37
63719,18772.196,32186.061,cluster37
63720,18799.372,32181.613,cluster37
63721,18829.082,32182.725,cluster37
63722,18858.786,32186.061,cluster37
63723,18888.495,32187.173,cluster37
63724,18910.567,32187.173,cluster37
63725,18921.645,32170.494,cluster37
63726,18921.712,32143.807,cluster37
63727,18921.793,32111.56,cluster37
63728,18921.02,32081.538,cluster37
63729,18921.924,32059.299,cluster37
63730,18943.17,32050.403,cluster37
63731,18972.043,32047.067,cluster37
63732,19000.904,32048.179,cluster37
63733,19021.278,32048.179,cluster37
63734,19056.928,32050.403,cluster37
63735,19100.221,32051.515,cluster21
63736,19146.064,32051.515,cluster21
63737,19195.302,32051.515,cluster21
63738,19242.845,32050.403,cluster21
63739,19291.238,32049.291,cluster21
63740,19317.56,32047.067,cluster21
63741,19326.053,32045.955,cluster21
63742,19331.995,32045.955,cluster21
63743,19343.037,32043.731,cluster21
63744,19336.254,32040.396,cluster21
63745,19314.176,32042.619,cluster21
63746,19289.543,32048.179,cluster21
63747,19256.428,32050.403,cluster21
63748,19218.223,32051.515,cluster21
63749,19176.623,32052.627,cluster21
63750,19134.17,32054.851,cluster21
63751,19093.418,32055.963,cluster21
63752,19055.21,32058.187,cluster37
63753,19016.156,32059.299,cluster37
63754,18978.8,32060.411,cluster37
63755,18947.387,32061.523,cluster37
63756,18921.922,32060.411,cluster37
63757,18894.758,32059.299,cluster37
63758,18860.804,32058.187,cluster37
63759,18821.755,32057.075,cluster37
63760,18777.605,32059.299,cluster37
63761,18731.757,32061.523,cluster37
63762,18616.222,32093.769,cluster16
63763,18683.362,32063.747,cluster37
63764,18634.964,32067.082,cluster16
63765,18608.636,32071.53,cluster16
63766,18623.813,32113.784,cluster16
63767,18649.931,32193.845,cluster37
63768,18638.135,32158.262,cluster37
63769,18660.036,32227.203,cluster37
63770,18666.753,32257.226,cluster37
63771,18675.162,32289.472,cluster37
63772,18682.719,32322.831,cluster37
63773,18690.291,32350.629,cluster37
63774,18692.788,32370.645,cluster37
63775,18671.537,32381.764,cluster37
63776,18642.658,32388.436,cluster37
63777,18613.774,32397.331,cluster37
63778,18598.469,32407.339,cluster16
63779,18603.513,32427.354,cluster16
63780,18604.359,32428.466,cluster16
63781,18611.098,32449.593,cluster37
63782,18631.463,32452.929,cluster37
63783,18652.699,32447.369,cluster37
63784,18678.194,32436.25,cluster37
63785,18698.586,32428.466,cluster37
63786,18705.424,32409.563,cluster37
63787,18703.779,32388.436,cluster37
63788,18708.071,32369.533,cluster37
63789,18736.095,32365.085,cluster37
63790,18769.222,32357.301,cluster37
63791,18803.184,32355.077,cluster37
63792,18840.527,32358.413,cluster37
63793,18881.272,32359.525,cluster37
63794,18915.228,32359.525,cluster37
63795,18922.921,32338.398,cluster37
63796,18922.148,32308.375,cluster37
63797,18921.388,32272.793,cluster37
63798,18920.643,32231.651,cluster37
63799,18920.754,32187.173,cluster37
63800,18920.014,32143.807,cluster37
63801,18920.115,32103.777,cluster37
63802,18920.187,32074.866,cluster37
63803,18927.024,32057.075,cluster37
63804,18948.256,32053.739,cluster37
63805,18978.814,32054.851,cluster37
63806,19018.717,32053.739,cluster37
63807,19059.464,32054.851,cluster37
63808,19103.611,32053.739,cluster21
63809,19148.608,32052.627,cluster21
63810,19191.063,32049.291,cluster21
63811,19230.12,32047.067,cluster21
63812,19263.231,32045.955,cluster21
63813,19293.793,32045.955,cluster21
63814,19314.17,32044.843,cluster21
63815,19320.965,32043.731,cluster21
63816,19326.07,32039.284,cluster21
63817,19326.97,32019.269,cluster21
63818,19320.23,31999.253,cluster21
63819,19313.521,31967.007,cluster21
63820,19305.14,31924.753,cluster21
63821,19301.79,31906.962,cluster21
63822,19296.75,31885.835,cluster21
63823,19275.54,31880.275,cluster21
63824,19248.365,31883.611,cluster21
63825,19225.438,31885.835,cluster21
63826,19189.77,31890.282,cluster21
63827,19154.955,31893.618,cluster21
63828,19119.284,31899.178,cluster21
63829,19085.318,31902.514,cluster21
63830,19053.046,31906.962,cluster21
63831,19020.78,31909.186,cluster0
63832,18985.119,31911.409,cluster0
63833,18949.454,31914.745,cluster0
63834,18925.675,31918.081,cluster0
63835,18922.221,31941.432,cluster0
63836,18923.837,31973.679,cluster0
63837,18922.896,32010.373,cluster37
63838,18922.829,32037.06,cluster37
63839,18920.224,32060.411,cluster37
63840,18918.467,32083.762,cluster37
63841,18919.227,32119.344,cluster37
63842,18921.667,32161.598,cluster37
63843,18923.256,32204.964,cluster37
63844,18924.84,32250.554,cluster37
63845,18925.574,32296.144,cluster37
63846,18927.177,32333.95,cluster37
63847,18917.791,32352.853,cluster37
63848,18891.467,32356.189,cluster37
63849,18857.508,32357.301,cluster37
63850,18819.31,32356.189,cluster37
63851,18787.055,32355.077,cluster37
63852,18753.939,32358.413,cluster37
63853,18719.964,32366.197,cluster37
63854,18690.23,32375.092,cluster37
63855,18653.711,32381.764,cluster37
63856,18616.345,32387.324,cluster37
63857,18579.823,32395.107,cluster16
63858,18539.057,32402.891,cluster16
63859,18502.541,32408.451,cluster16
63860,18468.566,32416.234,cluster16
63861,18440.509,32434.026,cluster22
63862,18414.987,32456.265,cluster22
63863,18388.612,32480.727,cluster22
63864,18361.385,32506.302,cluster22
63865,18335.01,32530.765,cluster22
63866,18312.888,32551.892,cluster22
63867,18294.196,32558.564,cluster22
63868,18283.177,32551.892,cluster22
63869,18297.57,32567.46,cluster22
63870,18312.039,32551.892,cluster22
63871,18329.06,32534.101,cluster22
63872,18346.921,32519.646,cluster22
63873,18374.997,32494.071,cluster22
63874,18399.672,32470.72,cluster22
63875,18425.198,32446.257,cluster22
63876,18452.42,32422.906,cluster16
63877,18484.722,32405.115,cluster16
63878,18525.486,32398.443,cluster16
63879,18567.947,32391.772,cluster16
63880,18607.013,32385.1,cluster16
63881,18646.922,32380.652,cluster37
63882,18686.837,32373.98,cluster37
63883,18724.211,32365.085,cluster37
63884,18762.425,32359.525,cluster37
63885,18801.486,32355.077,cluster37
63886,18842.233,32355.077,cluster37
63887,18885.527,32355.077,cluster37
63888,18919.484,32355.077,cluster37
63889,18922.938,32331.726,cluster37
63890,18924.722,32297.256,cluster37
63891,18923.974,32257.226,cluster37
63892,18922.388,32212.748,cluster37
63893,18920.799,32169.382,cluster37
63894,18920.056,32127.128,cluster37
63895,18920.146,32091.545,cluster37
63896,18918.506,32068.194,cluster37
63897,18916.018,32044.843,cluster37
63898,18917.778,32020.38,cluster37
63899,18919.545,31992.582,cluster37
63900,18919.632,31958.111,cluster0
63901,18918.035,31918.081,cluster0
63902,18917.294,31874.715,cluster0
63903,18917.409,31829.125,cluster0
63904,18917.496,31794.655,cluster0
63905,18934.5,31784.647,cluster0
63906,18960.821,31783.535,cluster0
63907,19003.272,31782.423,cluster31
63908,19032.131,31784.647,cluster31
63909,19055.9,31785.759,cluster31
63910,19101.741,31786.871,cluster31
63911,19140.794,31786.871,cluster31
63912,19173.906,31785.759,cluster31
63913,19202.768,31786.871,cluster31
63914,19223.143,31786.871,cluster31
63915,19229.086,31786.871,cluster31
63916,19252.008,31786.871,cluster31
63917,19268.13,31790.207,cluster31
63918,19275.714,31812.446,cluster31
63919,19283.292,31836.909,cluster31
63920,19291.688,31873.603,cluster21
63921,19302.619,31914.745,cluster21
63922,19311.023,31948.104,cluster21
63923,19317.726,31982.574,cluster21
63924,19321.065,32004.813,cluster21
63925,19324.406,32025.94,cluster21
63926,19316.723,32042.619,cluster21
63927,19289.546,32047.067,cluster21
63928,19247.948,32047.067,cluster21
63929,19198.703,32049.291,cluster21
63930,19153.707,32050.403,cluster21
63931,19104.466,32051.515,cluster21
63932,19054.376,32052.627,cluster37
63933,19003.431,32055.963,cluster37
63934,18957.58,32059.299,cluster37
63935,18925.317,32060.411,cluster37
63936,18901.542,32062.635,cluster37
63937,18871.826,32063.747,cluster37
63938,18832.775,32063.747,cluster37
63939,18790.334,32061.523,cluster37
63940,18744.502,32057.075,cluster37
63941,18693.569,32055.963,cluster37
63942,18648.564,32060.411,cluster37
63943,18602.694,32071.53,cluster16
63944,18552.574,32084.874,cluster16
63945,18505.852,32097.105,cluster16
63946,18461.675,32110.448,cluster16
63947,18433.636,32120.456,cluster16
63948,18412.402,32124.904,cluster16
63949,18389.47,32129.352,cluster16
63950,18358.011,32149.367,cluster16
63951,18335.049,32166.046,cluster16
63952,18318.041,32178.277,cluster16
63953,18297.629,32193.845,cluster16
63954,18270.415,32213.86,cluster16
63955,18241.492,32238.323,cluster16
63956,18212.559,32267.233,cluster16
63957,18187.017,32298.368,cluster16
63958,18160.625,32329.502,cluster22
63959,18135.088,32358.413,cluster22
63960,18107.016,32382.876,cluster22
63961,18075.566,32399.555,cluster22
63962,18049.232,32407.339,cluster22
63963,18028.848,32411.787,cluster22
63964,18005.92,32415.122,cluster22
63965,17949.845,32435.138,cluster22
63966,17977.89,32421.794,cluster22
63967,17914.17,32444.033,cluster22
63968,17876.792,32455.153,cluster22
63969,17833.475,32465.16,cluster22
63970,17791.028,32466.272,cluster22
63971,17755.38,32464.048,cluster22
63972,17730.767,32461.824,cluster22
63973,17682.385,32459.6,cluster22
63974,17642.482,32461.824,cluster22
63975,17604.274,32465.16,cluster22
63976,17565.246,32456.265,cluster22
63977,17527.069,32446.257,cluster22
63978,17488.051,32432.914,cluster22
63979,17452.416,32425.13,cluster22
63980,17417.583,32437.361,cluster22
63981,17381.878,32459.6,cluster22
63982,17346.16,32487.399,cluster22
63983,17304.501,32515.198,cluster22
63984,17261.159,32536.325,cluster22
63985,17217.82,32556.34,cluster22
63986,17181.265,32579.691,cluster22
63987,17147.244,32608.602,cluster22
63988,17114.911,32641.96,cluster22
63989,17083.417,32679.766,cluster12
63990,17047.674,32719.797,cluster12
63991,17012.785,32757.603,cluster12
63992,16973.632,32804.305,cluster12
63993,16937.022,32853.23,cluster12
63994,16902.112,32901.044,cluster12
63995,16865.514,32944.41,cluster12
63996,16822.988,32982.217,cluster12
63997,16775.399,33006.679,cluster12
63998,16715.114,33014.463,cluster12
63999,16653.989,33018.911,cluster12
64000,16596.266,33020.023,cluster12
64001,16547.012,33030.03,cluster12
64002,16497.756,33041.15,cluster12
64003,16449.356,33048.934,cluster12
64004,16409.466,33046.71,cluster12
64005,16373.834,33037.814,cluster12
64006,16339.054,33027.807,cluster12
64007,16311.889,33028.918,cluster12
64008,16299.965,33047.822,cluster12
64009,16283.854,33040.038,cluster12
64010,16269.484,33012.239,cluster12
64011,16249.181,32979.993,cluster12
64012,16233.97,32948.858,cluster12
64013,16225.532,32925.507,cluster12
64014,16218.791,32902.156,cluster12
64015,16212.902,32877.693,cluster12
64016,16201.932,32847.671,cluster12
64017,16191.824,32810.976,cluster12
64018,16186.822,32768.722,cluster12
64019,16186.069,32724.244,cluster12
64020,16187.018,32677.543,cluster12
64021,16192.209,32631.953,cluster12
64022,16188.053,32590.81,cluster12
64023,16165.196,32561.9,cluster12
64024,16133.849,32532.989,cluster12
64025,16102.493,32508.526,cluster12
64026,16081.304,32492.959,cluster12
64027,16060.105,32481.839,cluster12
64028,16031.271,32468.496,cluster12
64029,16004.989,32452.929,cluster12
64030,15982.109,32434.026,cluster12
64031,15956.692,32410.675,cluster12
64032,15928.734,32383.988,cluster12
64033,15904.156,32365.085,cluster12
64034,15906.733,32350.629,cluster12
64035,15916.088,32342.846,cluster12
64036,15935.631,32333.95,cluster12
64037,15955.18,32322.831,cluster12
64038,15973.884,32309.487,cluster12
64039,15991.74,32296.144,cluster12
64040,16011.291,32283.912,cluster12
64041,16029.137,32275.017,cluster12
64042,16048.678,32267.233,cluster12
64043,16053.776,32265.009,cluster12
64044,16072.453,32265.009,cluster12
64045,16081.743,32287.248,cluster12
64046,16091.866,32317.271,cluster12
64047,16102.84,32346.182,cluster12
64048,16127.339,32401.779,cluster12
64049,16147.617,32446.257,cluster12
64050,16161.962,32486.287,cluster12
64051,16174.6,32530.765,cluster12
64052,16187.245,32571.907,cluster12
64053,16198.178,32619.721,cluster12
64054,16197.228,32666.423,cluster12
64055,16192.04,32710.901,cluster12
64056,16191.093,32756.491,cluster12
64057,16195.244,32799.857,cluster12
64058,16202.795,32840.999,cluster12
64059,16212.916,32871.022,cluster12
64060,16222.21,32891.037,cluster12
64061,16232.358,32908.828,cluster12
64062,16242.501,32928.843,cluster12
64063,16252.649,32946.634,cluster12
64064,16264.485,32968.873,cluster12
64065,16279.711,32993.336,cluster12
64066,16297.481,33018.911,cluster12
64067,16313.582,33031.142,cluster12
64068,16328.892,33016.687,cluster12
64069,16353.513,33014.463,cluster12
64070,16357.723,33030.03,cluster12
64071,16378.081,33036.702,cluster12
64072,16399.289,33042.262,cluster12
64073,16423.049,33045.598,cluster12
64074,16450.209,33046.71,cluster12
64075,16584.37,33025.583,cluster12
64076,16482.467,33045.598,cluster12
64077,16487.562,33044.486,cluster12
64078,16508.793,33040.038,cluster12
64079,16544.458,33033.366,cluster12
64080,16627.675,33018.911,cluster12
64081,16678.612,33015.575,cluster12
64082,16713.419,33013.351,cluster12
64083,16819.593,32982.217,cluster12
64084,16773.706,33004.456,cluster12
64085,16861.255,32951.082,cluster12
64086,16897.84,32913.276,cluster12
64087,16930.186,32873.246,cluster12
64088,16958.29,32832.103,cluster12
64089,16988.947,32788.737,cluster12
64090,17020.445,32748.707,cluster12
64091,17051.936,32712.013,cluster12
64092,17080.865,32681.99,cluster12
64093,17114.052,32646.408,cluster22
64094,17141.289,32614.161,cluster22
64095,17176.174,32578.579,cluster22
64096,17215.291,32548.556,cluster22
64097,17256.084,32528.541,cluster22
64098,17297.715,32512.974,cluster22
64099,17335.104,32496.295,cluster22
64100,17373.368,32468.496,cluster22
64101,17409.937,32439.585,cluster22
64102,17443.932,32422.906,cluster22
64103,17481.275,32426.242,cluster22
64104,17521.148,32437.361,cluster22
64105,17553.382,32447.369,cluster22
64106,17588.156,32460.712,cluster22
64107,17623.799,32465.16,cluster22
64108,17663.697,32465.16,cluster22
64109,17698.504,32464.048,cluster22
64110,17736.707,32462.936,cluster22
64111,17769.816,32461.824,cluster22
64112,17800.371,32464.048,cluster22
64113,17826.686,32464.048,cluster22
64114,17856.4,32462.936,cluster22
64115,17891.205,32462.936,cluster22
64116,17926.887,32450.705,cluster22
64117,17965.122,32436.25,cluster22
64118,17994.865,32422.906,cluster22
64119,18006.758,32419.57,cluster22
64120,18026.296,32414.011,cluster22
64121,18037.387,32390.66,cluster22
64122,18035.759,32361.749,cluster22
64123,18039.226,32331.726,cluster22
64124,18053.708,32310.599,cluster22
64125,18063.959,32283.912,cluster22
64126,18081.821,32269.457,cluster16
64127,18103.087,32251.666,cluster16
64128,18109.95,32221.643,cluster16
64129,18115.127,32187.173,cluster16
64130,18124.54,32156.038,cluster16
64131,18143.272,32132.687,cluster16
64132,18162.838,32116.008,cluster16
64133,18179.852,32101.553,cluster16
64134,18205.306,32107.113,cluster16
64135,18237.547,32114.896,cluster16
64136,18262.152,32120.456,cluster16
64137,18294.393,32128.24,cluster16
64138,18328.352,32127.128,cluster16
64139,18359.787,32117.12,cluster16
64140,18386.972,32109.336,cluster16
64141,18411.613,32100.441,cluster16
64142,18432.031,32082.65,cluster16
64143,18458.405,32059.299,cluster16
64144,18487.334,32032.612,cluster16
64145,18516.256,32009.261,cluster16
64146,18538.383,31987.022,cluster0
64147,18563.065,31961.447,cluster0
64148,18584.352,31935.872,cluster0
64149,18603.958,31903.626,cluster0
64150,18626.11,31871.379,cluster0
64151,18646.546,31846.916,cluster0
64152,18644.054,31824.677,cluster0
64153,18653.42,31813.558,cluster0
64154,18678.911,31804.662,cluster0
64155,18705.268,31789.095,cluster0
64156,18723.132,31774.64,cluster0
64157,18738.455,31757.96,cluster0
64158,18755.476,31741.281,cluster0
64159,18771.642,31726.826,cluster0
64160,18790.372,31705.699,cluster1
64161,18805.696,31689.02,cluster1
64162,18822.72,31671.228,cluster1
64163,18838.038,31656.773,cluster1
64164,18856.768,31635.646,cluster1
64165,18872.092,31618.967,cluster1
64166,18886.561,31604.511,cluster1
64167,18901.881,31588.944,cluster1
64168,18929.965,31562.257,cluster1
64169,18949.554,31537.795,cluster1
64170,18967.48,31498.876,cluster1
64171,18980.299,31465.518,cluster27
64172,18988.848,31442.167,cluster27
64173,19003.357,31412.144,cluster27
64174,19019.601,31367.666,cluster27
64175,19034.093,31344.315,cluster27
64176,19052.842,31316.517,cluster27
64177,19066.51,31283.158,cluster27
64178,19078.476,31252.024,cluster27
64179,19084.385,31265.367,cluster27
64180,19074.984,31289.83,cluster27
64181,19061.318,31322.076,cluster27
64182,19049.372,31345.427,cluster27
64183,19040.835,31364.33,cluster27
64184,19024.613,31399.913,cluster27
64185,19008.406,31429.935,cluster27
64186,18992.202,31458.846,cluster27
64187,18976.833,31493.317,cluster1
64188,18960.613,31528.899,cluster1
64189,18944.423,31552.25,cluster1
64190,18941.016,31556.698,cluster1
64191,18925.689,31574.489,cluster1
64192,18911.22,31588.944,cluster1
64193,18894.196,31606.735,cluster1
64194,18878.872,31623.415,cluster1
64195,18862.778,31608.959,cluster1
64196,18845.84,31592.28,cluster1
64197,18833.155,31572.265,cluster1
64198,18817.937,31546.69,cluster1
64199,18798.477,31520.003,cluster1
64200,18774.768,31494.428,cluster1
64201,18754.464,31465.518,cluster1
64202,18737.554,31437.719,cluster1
64203,18713.861,31405.473,cluster1
64204,18689.32,31373.226,cluster8
64205,18661.372,31345.427,cluster8
64206,18630.856,31325.412,cluster8
64207,18599.492,31305.397,cluster8
64208,18568.988,31280.934,cluster8
64209,18538.472,31260.919,cluster8
64210,18506.242,31247.576,cluster8
64211,18484.991,31257.583,cluster8
64212,18464.56,31279.822,cluster8
64213,18444.118,31306.509,cluster8
64214,18421.968,31337.644,cluster8
64215,18400.696,31356.547,cluster8
64216,18376.929,31354.323,cluster8
64217,18347.23,31347.651,cluster8
64218,18318.379,31340.979,cluster8
64219,18294.612,31338.756,cluster8
64220,18265.724,31347.651,cluster8
64221,18239.386,31355.435,cluster8
64222,18208.802,31363.218,cluster8
64223,18181.615,31371.002,cluster8
64224,18161.214,31381.01,cluster8
64225,18166.252,31404.361,cluster8
64226,18175.543,31424.376,cluster8
64227,18184.828,31446.615,cluster8
64228,18197.504,31471.078,cluster8
64229,18211.024,31497.764,cluster8
64230,18223.7,31522.227,cluster8
64231,18245.752,31531.123,cluster8
64232,18279.715,31530.011,cluster8
64233,18312.834,31526.675,cluster8
64234,18334.916,31523.339,cluster8
64235,18358.699,31518.891,cluster8
64236,18389.262,31518.891,cluster8
64237,18415.581,31518.891,cluster8
64238,18444.453,31516.667,cluster8
64239,18481.817,31513.332,cluster8
64240,18520.879,31509.996,cluster1
64241,18560.79,31506.66,cluster1
64242,18576.905,31513.332,cluster1
64243,18580.243,31536.683,cluster1
64244,18579.345,31556.698,cluster1
64245,18580.996,31575.601,cluster1
64246,18590.283,31596.728,cluster1
64247,18602.971,31615.631,cluster1
64248,18621.654,31613.407,cluster1
64249,18642.063,31600.064,cluster1
64250,18659.914,31591.168,cluster1
64251,18679.468,31580.049,cluster1
64252,18697.324,31568.929,cluster1
64253,18716.846,31571.153,cluster1
64254,18732.919,31594.504,cluster1
64255,18746.447,31616.743,cluster1
64256,18760.827,31637.87,cluster1
64257,18778.598,31661.221,cluster1
64258,18790.442,31677.9,cluster1
64259,18802.28,31696.803,cluster1
64260,18819.279,31689.02,cluster1
64261,18832.899,31674.564,cluster1
64262,18848.228,31655.661,cluster1
64263,18861.002,31640.094,cluster1
64264,18880.534,31637.87,cluster1
64265,18895.777,31653.437,cluster1
64266,18909.313,31672.34,cluster1
64267,18917.744,31695.691,cluster1
64268,18919.372,31723.49,cluster1
64269,18919.288,31756.849,cluster0
64270,18919.193,31794.655,cluster0
64271,18919.09,31835.797,cluster0
64272,18918.978,31880.275,cluster0
64273,18919.727,31920.305,cluster0
64274,18920.472,31961.447,cluster0
64275,18919.545,31992.582,cluster37
64276,18918.643,32013.709,cluster37
64277,18920.277,32039.284,cluster37
64278,18929.57,32057.075,cluster37
64279,18952.483,32060.411,cluster37
64280,18983.897,32059.299,cluster37
64281,19025.492,32060.411,cluster37
64282,19067.944,32058.187,cluster37
64283,19098.506,32058.187,cluster21
64284,19150.289,32059.299,cluster21
64285,19193.59,32057.075,cluster21
64286,19237.743,32053.739,cluster21
64287,19280.193,32052.627,cluster21
64288,19314.153,32051.515,cluster21
64289,19336.231,32049.291,cluster21
64290,19356.606,32049.291,cluster21
64291,19349.857,32032.612,cluster21
64292,19345.613,32032.612,cluster21
64293,19326.15,32008.149,cluster21
64294,19339.684,32027.052,cluster21
64295,19320.261,31987.022,cluster21
64296,19313.544,31958.111,cluster21
64297,19304.288,31925.865,cluster21
64298,19295.052,31885.835,cluster21
64299,19283.269,31845.804,cluster31
64300,19269.803,31800.215,cluster31
64301,19257.173,31759.072,cluster31
64302,19242.854,31714.594,cluster31
64303,19207.404,31633.422,cluster31
64304,19225.134,31672.34,cluster31
64305,19188.817,31597.84,cluster31
64306,19169.39,31558.922,cluster31
64307,19151.665,31517.779,cluster27
64308,19129.699,31475.525,cluster27
64309,19094.966,31445.503,cluster27
64310,19065.329,31414.368,cluster27
64311,19041.622,31388.793,cluster27
64312,19025.527,31374.338,cluster27
64313,19024.731,31353.211,cluster27
64314,19042.606,31335.42,cluster27
64315,19060.511,31305.397,cluster27
64316,19072.479,31273.151,cluster27
64317,19085.243,31262.031,cluster27
64318,19083.491,31283.158,cluster27
64319,19072.409,31300.949,cluster27
64320,19060.46,31325.412,cluster27
64321,19053.618,31345.427,cluster27
64322,19042.527,31366.554,cluster27
64323,19034.841,31384.346,cluster27
64324,19020.34,31411.032,cluster27
64325,19007.543,31435.495,cluster27
64326,18993.878,31467.742,cluster27
64327,18977.663,31501.1,cluster1
64328,18962.302,31532.235,cluster1
64329,18946.113,31555.586,cluster1
64330,18942.706,31560.033,cluster1
64331,18924.824,31581.161,cluster1
64332,18918.858,31590.056,cluster1
64333,18912.047,31597.84,cluster1
64334,18895.891,31607.847,cluster1
64335,18878.881,31620.079,cluster1
64336,18858.513,31616.743,cluster1
64337,18844.119,31601.176,cluster1
64338,18829.726,31585.608,cluster1
64339,18814.502,31562.257,cluster1
64340,18797.597,31532.235,cluster1
64341,18776.444,31503.324,cluster1
64342,18756.138,31475.525,cluster1
64343,18737.534,31445.503,cluster1
64344,18714.691,31413.256,cluster1
64345,18691.862,31375.45,cluster8
64346,18668.164,31345.427,cluster8
64347,18667.381,31318.74,cluster8
64348,18666.628,31279.822,cluster8
64349,18664.186,31237.568,cluster8
64350,18660.889,31197.538,cluster8
64351,18659.295,31155.284,cluster8
64352,18655.155,31113.03,cluster15
64353,18651.014,31070.776,cluster15
64354,18649.404,31035.193,cluster15
64355,18651.174,31006.283,cluster15
64356,18666.52,30980.708,cluster15
64357,18681.015,30956.245,cluster15
64358,18697.213,30929.558,cluster15
64359,18708.301,30909.543,cluster15
64360,18726.112,30917.327,cluster15
64361,18743.055,30932.894,cluster15
64362,18762.539,30950.685,cluster15
64363,18779.487,30964.029,cluster15
64364,20759.256,30742.751,cluster18
64365,20649.694,30753.87,cluster18
64366,20539.282,30764.99,cluster18
64367,20426.324,30776.109,cluster18
64368,20311.665,30788.341,cluster18
64369,20197.847,30803.908,cluster18
64370,20085.739,30815.027,cluster18
64371,19976.193,30820.587,cluster14
64372,19870.041,30827.259,cluster14
64373,19766.445,30830.595,cluster14
64374,19664.544,30835.043,cluster14
64375,19560.071,30849.498,cluster14
64376,19471.73,30863.953,cluster14
64377,19381.717,30868.401,cluster14
64378,19308.716,30860.617,cluster14
64379,19267.063,30879.521,cluster14
64380,19244.883,30920.663,cluster15
64381,19227.788,30965.141,cluster15
64382,19215.785,31010.731,cluster15
64383,19213.107,31061.88,cluster15
64384,19214.66,31118.59,cluster15
64385,19219.593,31181.971,cluster15
64386,19216.955,31217.553,cluster27
64387,19188.931,31219.777,cluster27
64388,19153.269,31220.889,cluster27
64389,19120.14,31227.561,cluster27
64390,19094.624,31245.352,cluster27
64391,19080.978,31269.815,cluster27
64392,19069.007,31303.173,cluster27
64393,19060.472,31320.964,cluster27
64394,19057.905,31328.748,cluster27
64395,19057.05,31330.972,cluster27
64396,19053.632,31339.868,cluster27
64397,19051.931,31340.979,cluster27
64398,19043.387,31362.107,cluster27
64399,19033.981,31388.793,cluster27
64400,19029.716,31396.577,cluster27
64401,19016.059,31425.488,cluster27
64402,19002.418,31447.727,cluster27
64403,18991.323,31471.078,cluster27
64404,18977.666,31499.988,cluster1
64405,18961.453,31532.235,cluster1
64406,18946.965,31554.474,cluster1
64407,18932.493,31570.041,cluster1
64408,18919.719,31585.608,cluster1
64409,18915.46,31591.168,cluster1
64410,18899.293,31605.623,cluster1
64411,18882.285,31616.743,cluster1
64412,18873.745,31636.758,cluster1
64413,18888.974,31657.885,cluster1
64414,18911.824,31686.796,cluster1
64415,18919.361,31727.938,cluster1
64416,18920.096,31773.528,cluster0
64417,18921.718,31803.55,cluster0
64418,18921.609,31846.916,cluster0
64419,18922.31,31905.85,cluster0
64420,18923,31969.231,cluster0
64421,18924.555,32025.94,cluster37
64422,18923.645,32050.403,cluster37
64423,18908.33,32063.747,cluster37
64424,18880.318,32062.635,cluster37
64425,18843.814,32062.635,cluster37
64426,18790.336,32060.411,cluster37
