@relation taxi_clustered

@attribute Instance_number numeric
@attribute xValue numeric
@attribute yValue numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19,cluster20,cluster21,cluster22,cluster23,cluster24,cluster25,cluster26,cluster27,cluster28,cluster29,cluster30,cluster31,cluster32,cluster33,cluster34,cluster35,cluster36,cluster37,cluster38,cluster39}

@data
6004,27796.751,30206.791,cluster1
6005,27939.868,31227.561,cluster1
6006,28547.977,31845.804,cluster1
6007,28753.332,32092.657,cluster28
6008,29041.656,32393.995,cluster28
6009,29386.506,32560.788,cluster28
6010,29482.526,32319.495,cluster28
6011,29541.973,32097.105,cluster28
6012,29521.608,31878.051,cluster28
6013,29695.689,31651.213,cluster29
6014,29967.983,31495.54,cluster29
6015,29906.219,31014.066,cluster29
6016,29822.089,30389.151,cluster29
6017,29817.1,30147.858,cluster29
6018,29376.247,30184.552,cluster29
6019,28715.93,30323.546,cluster1
6020,28116.555,30293.523,cluster1
6021,27318.658,30213.463,cluster1
6022,26651.392,30167.873,cluster1
6023,26001.631,30214.575,cluster38
6024,25658.467,30246.821,cluster38
6025,24832.012,30320.21,cluster38
6026,23834.806,30422.509,cluster36
6027,23122.165,30497.01,cluster36
6028,22255.807,30585.966,cluster34
6029,20908.751,30722.736,cluster22
6030,19973.646,30820.587,cluster24
6031,19178.902,31157.508,cluster5
6032,19315.889,31705.699,cluster30
6033,19338.787,32045.955,cluster13
6034,19228.924,31517.779,cluster17
6035,19186.003,31036.305,cluster5
6036,19549.232,30772.773,cluster24
6037,20709.206,30726.072,cluster22
6038,21646.863,30633.78,cluster34
6039,22575.213,30538.152,cluster34
6040,23512.913,30446.972,cluster36
6041,24834.592,30310.203,cluster38
6042,25433.43,30251.269,cluster38
6043,26575.051,30144.522,cluster1
6044,26956.292,30152.306,cluster1
6045,27822.135,30231.254,cluster1
6046,27729.536,30473.659,cluster1
6047,28054.942,31333.196,cluster1
6048,28484.599,31767.968,cluster1
6049,28757.275,31949.216,cluster28
6050,29127.421,31948.104,cluster28
6051,29284.337,31765.744,cluster29
6052,29368.814,31655.661,cluster29
6053,29467.932,31710.147,cluster29
6054,29842.704,31615.631,cluster29
6055,29938.06,31334.308,cluster29
6056,29872.866,30860.617,cluster29
6057,29815.213,30410.278,cluster29
6058,29512.211,30158.977,cluster29
6059,29101.745,30243.486,cluster29
6060,28023.196,30281.292,cluster1
6061,27484.189,30227.918,cluster1
6062,26766.035,30165.649,cluster1
6063,25880.097,30245.709,cluster38
6064,25369.662,30275.732,cluster38
6065,24990.825,30312.426,cluster38
6066,23731.175,30434.741,cluster36
6067,23139.151,30495.898,cluster36
6068,22009.493,30611.541,cluster34
6069,20693.018,30746.087,cluster22
6070,19681.555,30823.923,cluster24
6071,18905.7,30743.863,cluster5
6072,17911.614,30662.69,cluster11
6073,17643.946,31111.918,cluster11
6074,17594.367,31255.359,cluster11
6075,17765.6,31369.89,cluster11
6076,17429.836,31177.523,cluster11
6077,16884.045,31115.254,cluster20
6078,17257.929,30981.82,cluster11
6079,17749.335,30706.056,cluster11
6080,18679.11,30697.161,cluster5
6081,19651.886,30805.02,cluster24
6082,21021.748,30698.273,cluster22
6083,21974.699,30604.869,cluster34
6084,22771.401,30523.697,cluster36
6085,23638.631,30431.405,cluster36
6086,24498.23,30342.449,cluster38
6087,25307.72,30262.389,cluster38
6088,26567.397,30147.858,cluster1
6089,27171.027,30180.104,cluster1
6090,28022.425,30260.165,cluster1
6091,28552.956,30307.979,cluster1
6092,29620.25,30108.94,cluster29
6093,30576.363,30117.835,cluster29
6094,31101.008,30150.082,cluster29
6095,31230.901,30361.352,cluster29
6096,31275.887,30365.8,cluster29
6097,31201.997,30164.537,cluster29
6098,31556.853,30185.664,cluster29
6099,31681.221,30092.26,cluster29
6100,31631.812,29725.317,cluster29
6101,31404.189,29734.213,cluster29
6102,31171.806,29867.647,cluster29
6103,31189.929,30207.903,cluster29
6104,31362.437,30380.255,cluster29
6105,31569.241,30269.06,cluster29
6106,31420.864,30215.687,cluster29
6107,31203.52,30206.791,cluster29
6108,30723.108,30156.754,cluster29
6109,29714.471,30117.835,cluster29
6110,28647.151,30323.546,cluster1
6111,27764.307,30254.605,cluster1
6112,27151.445,30194.56,cluster1
6113,26197.842,30197.896,cluster38
6114,25805.361,30249.045,cluster38
6115,24744.511,30332.441,cluster38
6116,24324.044,30378.031,cluster38
6117,23078.847,30501.458,cluster36
6118,22541.182,30560.391,cluster34
6119,21168.634,30700.497,cluster22
6120,20474.734,30771.661,cluster22
6121,19229.551,30939.566,cluster5
6122,19213.006,31434.383,cluster17
6123,19339.644,32042.619,cluster13
6124,19070.497,32055.963,cluster8
6125,18910.556,31853.588,cluster30
6126,18844.968,31601.176,cluster15
6127,18692.68,31387.681,cluster17
6128,18577.564,31590.056,cluster15
6129,18667.963,31769.08,cluster15
6130,18876.306,31631.198,cluster15
6131,18938.92,32052.627,cluster8
6132,19332.824,32053.739,cluster13
6133,19309.236,31982.574,cluster13
6134,19231.863,31696.803,cluster30
6135,19058.844,31293.166,cluster17
6136,18988.818,31454.398,cluster17
6137,18880.618,31604.511,cluster15
6138,18749.34,31477.749,cluster15
6139,18514,31545.578,cluster15
6140,18398.463,31575.601,cluster15
6141,18651.625,31509.996,cluster15
6142,18882.934,31357.659,cluster17
6143,19162.657,31535.571,cluster17
6144,19268.105,31800.215,cluster30
6145,19314.287,31999.253,cluster13
6146,19198.097,31621.191,cluster30
6147,19048.619,31307.621,cluster17
6148,19043.401,31356.547,cluster17
6149,18902.73,31588.944,cluster15
6150,18913.549,31675.676,cluster15
6151,18991.549,32054.851,cluster8
6152,19232.672,32044.843,cluster13
6153,18876.099,32052.627,cluster8
6154,18489.723,32097.105,cluster32
6155,18555.392,32319.495,cluster8
6156,18448.09,32111.56,cluster32
6157,18706.306,32054.851,cluster8
6158,19166.444,32049.291,cluster13
6159,19314.262,32009.261,cluster13
6160,19182.886,31593.392,cluster30
6161,19013.694,31353.211,cluster17
6162,19006.916,31347.651,cluster17
6163,18726.53,31432.159,cluster17
6164,18657.385,31240.904,cluster12
6165,18903.64,31226.449,cluster5
6166,19029.8,31363.218,cluster17
6167,19166.036,31542.242,cluster17
6168,19326.081,32034.836,cluster13
6169,19276.489,31841.357,cluster30
6170,19154.974,31552.25,cluster17
6171,19051.95,31333.196,cluster17
6172,18992.219,31452.174,cluster17
6173,18909.514,31592.28,cluster15
6174,18918.925,31901.402,cluster30
6175,19041.324,32178.277,cluster8
6176,19217.391,32044.843,cluster13
6177,19284.452,32047.067,cluster13
6178,19164.157,31279.822,cluster17
6179,19276.637,30788.341,cluster24
6180,20028.04,30800.572,cluster24
6181,20783.935,30722.736,cluster22
6182,21806.564,30609.317,cluster34
6183,21775.785,30682.706,cluster34
6184,21936.328,30660.467,cluster34
6185,22178.202,30700.497,cluster34
6186,22704.351,31077.448,cluster34
6187,23246.163,31038.529,cluster36
6188,23372.047,31239.792,cluster36
6189,23580.581,31344.315,cluster10
6190,23299.832,31255.359,cluster36
6191,23268.276,31026.298,cluster36
6192,23210.209,30582.63,cluster36
6193,22903.006,30525.921,cluster36
6194,22378.96,30574.846,cluster34
6195,21084.555,30707.168,cluster22
6196,20369.418,30782.781,cluster22
6197,19220.186,30949.573,cluster5
6198,19274.591,31587.832,cluster30
6199,19377.049,32022.604,cluster13
6200,19310.131,31964.783,cluster13
6201,19000.104,31355.435,cluster17
6202,18905.313,31236.456,cluster5
6203,18649.407,31034.081,cluster12
6204,18589.792,31107.47,cluster12
6205,18732.468,31434.383,cluster17
6206,18873.826,31604.511,cluster15
6207,19009.384,31378.786,cluster17
6208,19022.064,31401.025,cluster17
6209,18907.81,31594.504,cluster15
6210,18751.195,31755.737,cluster15
6211,18611.593,31905.85,cluster32
6212,18346.096,32161.598,cluster32
6213,18153.807,32340.622,cluster21
6214,17996.39,32495.183,cluster21
6215,17823.808,32604.154,cluster21
6216,17969.199,32506.302,cluster21
6217,18108.322,32192.733,cluster32
6218,18395.415,32128.24,cluster32
6219,18553.404,32092.657,cluster32
6220,18793.039,31998.141,cluster8
6221,18883.018,32001.477,cluster8
6222,19063.691,32061.523,cluster8
6223,19303.297,31981.462,cluster13
6224,19133.859,31508.884,cluster17
6225,19012.682,31417.704,cluster17
6226,18909.503,31596.728,cluster15
6227,18828.033,31583.384,cluster15
6228,18659.676,31344.315,cluster12
6229,18796.415,31325.412,cluster17
6230,18912.033,31265.367,cluster17
6231,19244.195,30857.282,cluster24
6232,19479.729,30396.935,cluster24
6233,19597.959,29666.384,cluster24
6234,19550.325,29369.493,cluster3
6235,19292.641,28847.989,cluster3
6236,19210.644,28696.764,cluster3
6237,19379.839,28956.96,cluster3
6238,19608.815,29410.636,cluster3
6239,19578.087,29797.594,cluster24
6240,19513.838,30341.337,cluster24
6241,19320.088,30730.519,cluster24
6242,19216.188,31185.307,cluster5
6243,18949.523,31550.026,cluster15
6244,18878.883,31618.967,cluster15
6245,18915.527,31902.514,cluster30
6246,19100.207,32057.075,cluster13
6247,19178.326,32050.403,cluster13
6248,18933.826,32052.627,cluster8
6249,18844.061,31624.527,cluster15
6250,18693.535,31385.457,cluster17
6251,18835.652,31592.28,cluster15
6252,18914.195,31756.849,cluster15
6253,18955.876,32061.523,cluster8
6254,19305.664,32051.515,cluster13
6255,19251.176,31780.199,cluster30
6256,19076.254,31458.846,cluster17
6257,18982.006,31462.182,cluster17
6258,18799.742,31693.467,cluster15
6259,18701.88,31785.759,cluster15
6260,18296.59,31922.529,cluster32
6261,18096.859,32017.045,cluster32
6262,18279.936,32138.247,cluster32
6263,18488.172,32037.06,cluster32
6264,18636.419,31822.454,cluster15
6265,18804.852,31686.796,cluster15
6266,18911.754,31714.594,cluster15
6267,19023.09,31666.781,cluster30
6268,19122.867,31491.093,cluster17
6269,19076.721,31274.263,cluster17
6270,18964.925,31502.212,cluster17
6271,18875.501,31613.407,cluster15
6272,18774.228,31711.259,cluster15
6273,18563.378,31834.685,cluster32
6274,18081.004,31902.514,cluster32
6275,17953.435,31641.206,cluster11
6276,18070.224,31795.767,cluster32
6277,18271.944,31933.648,cluster32
6278,18615.214,31814.67,cluster15
6279,18573.576,31830.237,cluster32
6280,18915.085,31740.169,cluster15
6281,19250.342,31774.64,cluster30
6282,19302.599,31922.529,cluster13
6283,19297.405,31961.447,cluster13
6284,19083.948,31437.719,cluster17
6285,18988.271,31334.308,cluster17
6286,18858.828,31151.948,cluster5
6287,18964.035,30843.938,cluster5
6288,19002.207,30858.394,cluster5
6289,18911.68,31067.44,cluster5
6290,18974.749,31309.845,cluster17
6291,19078.866,31433.271,cluster17
6292,19248.729,31741.281,cluster30
6293,19340.516,32033.724,cluster13
6294,19293.272,31918.081,cluster13
6295,19142.349,31508.884,cluster17
6296,18948.705,31537.795,cluster15
6297,18785.742,31520.003,cluster15
6298,18604.856,31540.018,cluster15
6299,18250.566,31646.766,cluster32
6300,18409.307,31654.549,cluster15
6301,18667.174,31744.617,cluster15
6302,18781.045,31701.251,cluster15
6303,18945.342,31524.451,cluster17
6304,19051.079,31342.091,cluster17
6305,18992.216,31453.286,cluster17
6306,18884.016,31603.4,cluster15
6307,18704.438,31781.311,cluster15
6308,18499.249,32020.38,cluster32
6309,18181.926,32297.256,cluster21
6310,17831.782,32462.936,cluster21
6311,17761.324,32462.936,cluster21
6312,18028.092,32372.868,cluster21
6313,18200.199,32112.672,cluster32
6314,18618.848,32061.523,cluster8
6315,18902.404,32057.075,cluster8
6316,19326.905,32044.843,cluster13
6317,19213.274,31662.333,cluster30
6318,19012.806,31368.778,cluster17
6319,18994.526,31210.881,cluster5
6320,18994.024,31073,cluster5
6321,19070.792,31268.703,cluster17
6322,19039.12,31371.002,cluster17
6323,18906.978,31587.832,cluster15
6324,18709.521,31785.759,cluster15
6325,18477.125,32041.508,cluster32
6326,18242.344,32237.211,cluster21
6327,18124.034,32366.197,cluster21
6328,17745.177,32470.72,cluster21
6329,17452.413,32426.242,cluster21
6330,17119.168,32636.4,cluster31
6331,16805.028,33042.262,cluster31
6332,16456.424,33310.242,cluster31
6333,16217.309,33984.083,cluster31
6334,15925.135,34486.684,cluster4
6335,15628.497,35113.823,cluster4
6336,15391.797,35500.782,cluster4
6337,15462.476,36204.646,cluster4
6338,15664.445,36189.078,cluster4
6339,15451.784,36040.077,cluster4
6340,15388.425,35489.662,cluster4
6341,15540.803,35253.929,cluster4
6342,15958.395,34409.959,cluster4
6343,16259.281,33806.171,cluster31
6344,16373.573,33548.199,cluster31
6345,16539.735,33251.308,cluster31
6346,16853.553,32978.881,cluster31
6347,17160.854,32596.37,cluster21
6348,17499.938,32431.802,cluster21
6349,17774.894,32468.496,cluster21
6350,17991.459,32427.354,cluster21
6351,18028.97,32360.637,cluster21
6352,18275.697,32136.023,cluster32
6353,18604.389,32072.642,cluster8
6354,18901.539,32063.747,cluster8
6355,19224.166,32051.515,cluster13
6356,19324.403,32027.052,cluster13
6357,19243.669,31727.938,cluster30
6358,19016.227,31358.771,cluster17
6359,18911.223,31587.832,cluster15
6360,18888.253,31606.735,cluster15
6361,18616.733,31886.947,cluster32
6362,18520.503,32008.149,cluster32
6363,18311.882,32267.233,cluster21
6364,18301.463,32362.861,cluster21
6365,18108.62,32421.794,cluster21
6366,17984.679,32422.906,cluster21
6367,17827.52,32470.72,cluster21
6368,18022.911,32409.563,cluster21
6369,18124.545,32153.814,cluster32
6370,18431.16,32091.545,cluster32
6371,18610.782,31890.282,cluster32
6372,18828.679,31664.557,cluster15
6373,18915.873,31764.632,cluster15
6374,19082.192,31795.767,cluster30
6375,19101.673,31478.861,cluster17
6376,19020.329,31415.48,cluster17
6377,18914.667,31568.929,cluster15
6378,18974.031,31257.583,cluster17
6379,19069.074,31276.486,cluster17
6380,19308.302,31684.572,cluster30
6381,19653.074,31977.014,cluster13
6382,19921.682,31848.028,cluster25
6383,20099.619,31658.997,cluster25
6384,20078.74,31210.881,cluster27
6385,20115.759,31019.626,cluster27
6386,20336.906,31188.642,cluster27
6387,20569.669,31141.941,cluster27
6388,20688.043,31011.843,cluster22
6389,20556.761,31205.322,cluster27
6390,20703.75,31475.525,cluster27
6391,20966.051,31489.981,cluster27
6392,20971.158,31485.533,cluster27
6393,20972.877,31477.749,cluster27
6394,20972.016,31482.197,cluster27
6395,20947.411,31476.637,cluster27
6396,20683.154,31555.586,cluster27
6397,20426.981,31473.301,cluster27
6398,20093.655,31348.763,cluster27
6399,20108.18,31632.31,cluster25
6400,20111.692,31906.962,cluster25
6401,19737.117,31978.126,cluster13
6402,19447.54,32011.485,cluster13
6403,19305.969,31932.536,cluster13
6404,19174.501,31552.25,cluster17
6405,19044.321,31328.748,cluster17
6406,19039.103,31377.674,cluster17
6407,18911.215,31591.168,cluster15
6408,18797.639,31515.556,cluster15
6409,18493.506,31247.576,cluster12
6410,18348.387,31220.889,cluster12
6411,18646.963,31335.42,cluster12
6412,18855.983,31610.071,cluster15
6413,18913.991,31838.021,cluster30
6414,19136.737,32047.067,cluster13
6415,19338.824,32031.5,cluster13
6416,19275.708,31814.67,cluster30
6417,19048.4,31394.353,cluster17
6418,19086.083,31265.367,cluster17
6419,19222.601,31666.781,cluster30
6420,19297.61,31881.387,cluster13
6421,18885.42,32059.299,cluster8
6422,18622.978,32108.224,cluster8
6423,18799.372,32181.613,cluster8
6424,18921.793,32111.56,cluster8
6425,19326.053,32045.955,cluster13
6426,19055.21,32058.187,cluster8
6427,18821.755,32057.075,cluster8
6428,18649.931,32193.845,cluster8
6429,18598.469,32407.339,cluster8
6430,18736.095,32365.085,cluster8
6431,18920.754,32187.173,cluster8
6432,19059.464,32054.851,cluster8
6433,19296.75,31885.835,cluster13
6434,19085.318,31902.514,cluster30
6435,18922.829,32037.06,cluster8
6436,18753.939,32358.413,cluster8
6437,18468.566,32416.234,cluster21
6438,18297.57,32567.46,cluster21
6439,18484.722,32405.115,cluster21
6440,18922.938,32331.726,cluster8
6441,18919.632,31958.111,cluster8
6442,19055.9,31785.759,cluster30
6443,19252.008,31786.871,cluster30
6444,19054.376,32052.627,cluster8
6445,18648.564,32060.411,cluster8
6446,18412.402,32124.904,cluster32
6447,18135.088,32358.413,cluster21
6448,17791.028,32466.272,cluster21
6449,17488.051,32432.914,cluster21
6450,16973.632,32804.305,cluster31
6451,16822.988,32982.217,cluster31
6452,16269.484,33012.239,cluster31
6453,16186.069,32724.244,cluster31
6454,15982.109,32434.026,cluster31
6455,15991.74,32296.144,cluster31
6456,16072.453,32265.009,cluster31
6457,16091.866,32317.271,cluster31
6458,16357.723,33030.03,cluster31
6459,16713.419,33013.351,cluster31
6460,17114.052,32646.408,cluster31
6461,17297.715,32512.974,cluster21
6462,17736.707,32462.936,cluster21
6463,17965.122,32436.25,cluster21
6464,18124.54,32156.038,cluster32
6465,18359.787,32117.12,cluster32
6466,18644.054,31824.677,cluster15
6467,18790.372,31705.699,cluster15
6468,18967.48,31498.876,cluster17
6469,19040.835,31364.33,cluster17
6470,18798.477,31520.003,cluster15
6471,18737.554,31437.719,cluster17
6472,18568.988,31280.934,cluster12
6473,18175.543,31424.376,cluster12
6474,18197.504,31471.078,cluster12
6475,18481.817,31513.332,cluster15
6476,18716.846,31571.153,cluster15
6477,18848.228,31655.661,cluster15
6478,18918.978,31880.275,cluster30
6479,19025.492,32060.411,cluster8
6480,19336.231,32049.291,cluster13
6481,19242.854,31714.594,cluster30
6482,19151.665,31517.779,cluster17
6483,19053.618,31345.427,cluster17
6484,18977.663,31501.1,cluster17
6485,18814.502,31562.257,cluster15
6486,18664.186,31237.568,cluster12
6487,18762.539,30950.685,cluster5
6488,20311.665,30788.341,cluster22
6489,19215.785,31010.731,cluster5
6490,19120.14,31227.561,cluster5
6491,19043.387,31362.107,cluster17
6492,18919.719,31585.608,cluster15
6493,18923.645,32050.403,cluster8
6494,18668.936,32061.523,cluster8
6495,18081.519,32395.107,cluster21
6496,17878.474,32461.824,cluster21
6497,17712.094,32460.712,cluster21
6498,17431.162,32438.473,cluster21
6499,17656.903,32466.272,cluster21
6500,18008.45,32421.794,cluster21
6501,18057.966,32305.039,cluster21
6502,18382.73,32108.224,cluster32
6503,18617.585,31885.835,cluster32
6504,18636.768,31681.236,cluster15
6505,18577.718,31527.787,cluster15
6506,18778.176,31489.981,cluster15
6507,18918.403,31771.304,cluster15
6508,19031.684,31625.638,cluster15
6509,18909.522,31588.944,cluster15
6510,18917.406,31830.237,cluster30
6511,18921.57,32200.516,cluster8
6512,18607.842,32392.883,cluster8
6513,18300.114,32568.571,cluster21
6514,18232.088,32616.385,cluster21
6515,18461.753,32425.13,cluster21
6516,18918.207,32187.173,cluster8
6517,19059.475,32050.403,cluster8
6518,19075.658,32029.276,cluster13
6519,18915.728,31822.454,cluster30
6520,18856.84,31606.735,cluster15
6521,18654.546,31358.771,cluster12
6522,18825.948,31398.801,cluster17
6523,19067.351,31286.494,cluster17
6524,19015.255,31407.696,cluster17
6525,18929.948,31568.929,cluster15
6526,18820.156,31677.9,cluster15
6527,18967.627,31777.976,cluster30
6528,19321.01,32025.94,cluster13
6529,19458.592,32333.95,cluster13
6530,18958.358,33772.813,cluster7
6531,18691.103,34758,cluster7
6532,19002.081,35616.424,cluster33
6533,19712.775,35760.978,cluster33
6534,21336.756,36090.115,cluster33
6535,22276.601,36182.407,cluster23
6536,23607.57,36002.271,cluster23
6537,24231.434,35933.33,cluster23
6538,24175.315,35970.024,cluster23
6539,23216.917,36114.578,cluster23
6540,21982.126,36201.31,cluster33
6541,20654.024,35982.256,cluster33
6542,19225.018,35705.38,cluster33
6543,18741.41,35343.997,cluster33
6544,18702.733,34859.187,cluster7
6545,18836.473,33978.523,cluster7
6546,19314.748,33143.449,cluster7
6547,19385.513,32032.612,cluster13
6548,19286.141,32050.403,cluster13
6549,18916.362,31908.074,cluster30
6550,18910.447,31558.922,cluster15
6551,19030.604,31381.01,cluster17
6552,18885.686,31614.519,cluster15
6553,18839.073,31582.272,cluster15
6554,18454.358,31285.382,cluster12
6555,18282.864,31282.046,cluster12
6556,18286.721,31791.319,cluster32
6557,18344.039,31960.335,cluster32
6558,18374.767,32240.546,cluster32
6559,18508.212,32518.534,cluster21
6560,18550.958,32396.219,cluster21
6561,18433.897,32117.965,cluster32
6562,18436.177,32122.68,cluster32
6563,18067.024,32421.794,cluster21
6564,17665.4,32462.936,cluster21
6565,17805.827,32669.759,cluster21
6566,18193.835,32638.624,cluster21
6567,18337.567,32526.317,cluster21
6568,18930.57,32335.062,cluster8
6569,19163.9,32048.179,cluster13
6570,19281.569,31846.916,cluster30
6571,19203.162,31632.31,cluster30
6572,19040.865,31352.099,cluster17
6573,18885.023,31201.986,cluster5
6574,18404.308,30920.663,cluster12
6575,18115.733,30876.185,cluster12
6576,18251.881,31104.134,cluster12
6577,18545.253,31265.367,cluster12
6578,18815.734,31408.808,cluster17
6579,19037.461,31355.435,cluster17
6580,18866.961,31633.422,cluster15
6581,18693.357,31799.103,cluster15
6582,18574.726,32052.627,cluster32
6583,18707.084,32425.13,cluster8
6584,18894.871,32352.853,cluster8
6585,18923.639,32052.627,cluster8
6586,19317.66,32008.149,cluster13
6587,19209.094,31636.758,cluster30
6588,19078.326,31310.957,cluster17
6589,18985.405,31461.07,cluster17
6590,18872.918,31627.862,cluster15
6591,18663.561,31832.461,cluster15
6592,18386.074,32129.352,cluster32
6593,18438.982,32363.973,cluster21
6594,18174.378,32610.826,cluster21
6595,18368.195,32498.519,cluster21
6596,18921.212,32342.846,cluster8
6597,19095.988,32047.067,cluster13
6598,19316.726,32041.508,cluster13
6599,19159.241,31543.354,cluster17
6600,19052.617,31405.473,cluster17
6601,18882.335,31596.728,cluster15
6602,19048.667,31288.718,cluster17
6603,19308.235,30717.176,cluster24
6604,19517.123,30056.678,cluster24
6605,19674.992,29435.098,cluster3
6606,19390.868,28961.408,cluster3
6607,18992.283,28394.314,cluster3
6608,18686.237,27821.66,cluster3
6609,18474.818,27440.261,cluster3
6610,18341.996,26867.608,cluster6
6611,18322.227,26262.707,cluster6
6612,18357.097,25897.988,cluster6
6613,18048.055,25804.584,cluster6
6614,18368.824,25966.929,cluster6
6615,18403.039,26569.605,cluster6
6616,18462.122,27421.358,cluster3
6617,18432.047,27214.536,cluster6
6618,18873.783,28230.857,cluster3
6619,18929.654,28305.358,cluster3
6620,19569.025,29362.822,cluster3
6621,19575.504,29810.937,cluster24
6622,19413.174,30522.585,cluster24
6623,19253.487,30876.185,cluster24
6624,19080.986,31266.479,cluster17
6625,19173.691,31536.683,cluster17
6626,19052.012,31308.733,cluster17
6627,19250.167,30846.162,cluster24
6628,19420.294,30724.96,cluster24
6629,20220.844,30777.221,cluster22
6630,21651.147,30620.436,cluster34
6631,21622.173,30952.909,cluster34
6632,21370.377,30820.587,cluster34
6633,21082.496,30836.155,cluster22
6634,21505.256,30863.953,cluster34
6635,21911.639,30682.706,cluster34
6636,22190.309,30625.996,cluster34
6637,22375.085,31021.85,cluster34
6638,23170.481,31076.336,cluster36
6639,23916.044,31045.201,cluster36
6640,24339.454,31127.485,cluster10
6641,24707.57,31239.792,cluster10
6642,24815.382,31244.24,cluster10
6643,24736.882,31104.134,cluster10
6644,24536.921,30977.372,cluster38
6645,24491.332,30374.696,cluster38
6646,23811.908,30413.614,cluster36
6647,22303.347,30589.302,cluster34
6648,20934.183,30737.191,cluster22
6649,19487.862,30863.953,cluster24
6650,19384.255,30871.737,cluster24
6651,19462.878,31989.246,cluster13
6652,19059.464,32054.851,cluster8
6653,18546.629,32085.985,cluster32
6654,18312.358,32071.53,cluster32
6655,18206.98,32117.12,cluster32
6656,18652.483,31849.14,cluster15
6657,18804.012,31683.46,cluster15
6658,18780.987,31724.602,cluster15
6659,18587.962,31849.14,cluster32
6660,18254.099,31940.32,cluster32
6661,18042.221,32144.919,cluster32
6662,18242.64,32114.896,cluster32
6663,18567.324,31955.887,cluster32
6664,18832.084,31661.221,cluster15
6665,18898.491,31586.72,cluster15
6666,18973.037,31315.405,cluster17
6667,19097.907,30955.133,cluster5
6668,18961.226,31285.382,cluster17
6669,18913.728,31604.511,cluster15
6670,18824.401,31677.9,cluster15
6671,18615.049,31881.387,cluster32
6672,18745.247,31757.96,cluster15
6673,18920.551,31592.28,cluster15
6674,19013.585,31396.577,cluster17
6675,18970.971,31124.149,cluster5
6676,19022.899,31406.584,cluster17
6677,18924.86,31566.705,cluster15
6678,18661.036,31823.565,cluster15
6679,18335.634,31925.865,cluster32
6680,18063.424,31799.103,cluster32
6681,17795.921,31473.301,cluster11
6682,18182.717,31617.855,cluster32
6683,18564.019,31574.489,cluster15
6684,18745.98,31463.294,cluster15
6685,19090.69,31457.734,cluster17
6686,19180.864,32053.739,cluster13
6687,18906.602,32075.978,cluster8
6688,18791.982,32081.538,cluster8
6689,18171.051,32230.539,cluster21
6690,18371.71,32101.553,cluster32
6691,18678.051,31809.11,cluster15
6692,18841.458,31646.766,cluster15
6693,18914.644,31577.825,cluster15
6694,18920.595,31574.489,cluster15
6695,18753.767,31745.729,cluster15
6696,18570.774,31933.648,cluster32
6697,18704.627,32047.067,cluster8
6698,18909.573,31906.962,cluster30
6699,18909.553,31576.713,cluster15
6700,18975.166,31481.085,cluster17
6701,18909.886,31782.423,cluster15
6702,18866.996,32297.256,cluster8
6703,18681.909,32307.263,cluster8
6704,18909.992,32078.202,cluster8
6705,18910.894,32057.075,cluster8
6706,18760.525,31759.072,cluster15
6707,18673.826,31801.326,cluster15
6708,18834.608,31670.116,cluster15
6709,18752.061,31749.065,cluster15
6710,18773.891,32187.173,cluster8
6711,18911.556,32131.575,cluster8
6712,19280.176,32059.299,cluster13
6713,19171.008,31590.056,cluster30
6714,19064.421,31437.719,cluster17
6715,18842.282,31656.773,cluster15
6716,18726.536,31771.304,cluster15
6717,18463.493,32061.523,cluster32
6718,18213.427,32259.45,cluster21
6719,17891.951,32506.302,cluster21
6720,18190.872,32108.224,cluster32
6721,18371.667,32119.344,cluster32
6722,18438.436,31893.618,cluster32
6723,18433.576,31797.991,cluster32
6724,18568.802,32044.843,cluster32
6725,18841.387,32353.965,cluster8
6726,18688.54,32371.756,cluster8
6727,18994.084,32059.299,cluster8
6728,19313.379,32022.604,cluster13
6729,19088.16,31451.062,cluster17
6730,19033.995,31383.234,cluster17
6731,19236.943,31702.363,cluster30
6732,19126.541,32050.403,cluster13
6733,18792.883,32060.411,cluster8
6734,18710.611,32030.388,cluster8
6735,19005.491,31912.521,cluster30
6736,19271.395,31841.357,cluster30
6737,19129.789,31439.943,cluster17
6738,19013.545,31412.144,cluster17
6739,18910.382,31584.496,cluster15
6740,18750.379,31742.393,cluster15
6741,18565.851,31520.003,cluster15
6742,18395.962,31556.698,cluster15
6743,18708.582,31479.973,cluster15
6744,18296.615,31213.105,cluster12
6745,17882.923,31303.173,cluster11
6746,17583.542,31164.18,cluster11
6747,17670.353,31075.224,cluster11
6748,18366.973,30910.655,cluster12
6749,18618.151,30969.588,cluster12
6750,18928.175,31260.919,cluster17
6751,19296.248,30756.094,cluster24
6752,20813.671,30716.064,cluster22
6753,21869.42,30601.533,cluster34
6754,21777.48,30683.817,cluster34
6755,20719.141,30818.363,cluster22
6756,20782.975,30762.766,cluster22
6757,20279.388,30792.788,cluster22
6758,19206.863,31179.747,cluster5
6759,19044.29,31340.979,cluster17
6760,19001.592,31438.831,cluster17
6761,18907.481,31725.714,cluster15
6762,18874.381,32060.411,cluster8
6763,18690.178,32053.739,cluster8
6764,19020.226,31792.431,cluster30
6765,19021.326,32029.276,cluster8
6766,18906.501,32116.008,cluster8
