@relation taxi_clustered

@attribute Instance_number numeric
@attribute xValue numeric
@attribute yValue numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19,cluster20,cluster21,cluster22,cluster23,cluster24,cluster25,cluster26,cluster27,cluster28,cluster29,cluster30,cluster31,cluster32,cluster33,cluster34,cluster35,cluster36,cluster37,cluster38,cluster39}

@data
4897,18954.4,31298.725,cluster15
4898,18953.943,31143.053,cluster25
4899,19018.645,31409.92,cluster15
4900,18860.164,31635.646,cluster34
4901,18735.712,31836.909,cluster30
4902,18871.325,31924.753,cluster30
4903,19128.244,32048.179,cluster22
4904,19309.929,32043.731,cluster22
4905,19171.107,31551.138,cluster20
4906,19149.364,31421.04,cluster15
4907,19063.904,31306.509,cluster15
4908,18880.593,31614.519,cluster34
4909,18923.768,32001.477,cluster30
4910,18890.638,32348.406,cluster13
4911,18595.131,32383.988,cluster13
4912,18118.952,32714.237,cluster36
4913,17916,32745.371,cluster36
4914,18186.99,32660.863,cluster36
4915,18503.39,32408.451,cluster13
4916,18895.901,32280.577,cluster13
4917,18919.207,32127.128,cluster13
4918,19333.713,32038.172,cluster22
4919,19214.001,32042.619,cluster22
4920,18923.315,32181.613,cluster13
4921,18721.487,32436.25,cluster13
4922,18685.007,32427.354,cluster13
4923,18919.126,32159.374,cluster13
4924,19118.934,32037.06,cluster22
4925,19305.983,31926.977,cluster22
4926,19076.911,31534.459,cluster34
4927,18805.263,31522.227,cluster34
4928,18559.711,31255.359,cluster21
4929,18404.72,31099.686,cluster21
4930,18464.139,31105.246,cluster21
4931,18552.886,31268.703,cluster21
4932,18862.747,31621.191,cluster34
4933,18910.157,32012.597,cluster13
4934,19310.772,32045.955,cluster22
4935,19323.523,32039.284,cluster22
4936,19173.584,31578.937,cluster20
4937,19095.315,31307.621,cluster15
4938,18954.675,31526.675,cluster34
4939,18880.637,31596.728,cluster34
4940,18733.994,31161.956,cluster25
4941,18836.722,31164.18,cluster25
4942,18961.198,31296.502,cluster15
4943,19184.592,31590.056,cluster20
4944,19425.505,31997.03,cluster22
4945,19802.655,31913.633,cluster2
4946,20124.085,31716.818,cluster2
4947,20073.508,31581.161,cluster2
4948,20249.025,31348.763,cluster32
4949,20457.464,31503.324,cluster32
4950,20770.962,31732.386,cluster2
4951,20948.04,32166.046,cluster2
4952,20900.596,31825.789,cluster2
4953,20589.637,31602.288,cluster32
4954,20320.196,31403.249,cluster32
4955,20090.152,31388.793,cluster32
4956,20116.566,31671.228,cluster2
4957,20044.69,31882.499,cluster2
4958,19799.239,31921.417,cluster2
4959,19501.907,31998.141,cluster22
4960,19332.853,32042.619,cluster22
4961,19236.852,31737.945,cluster20
4962,19132.554,31354.323,cluster15
4963,19033.997,31382.122,cluster15
4964,19070.163,31181.971,cluster25
4965,18979.972,31258.695,cluster15
4966,19058.532,31416.592,cluster15
4967,19221.735,31673.452,cluster20
4968,19095.502,31903.626,cluster22
4969,19291.628,31896.954,cluster22
4970,19242.772,31746.841,cluster20
4971,19129.97,31368.778,cluster15
4972,19043.415,31350.987,cluster15
4973,18821.454,31158.62,cluster25
4974,18634.006,31081.895,cluster25
4975,18210.363,31068.552,cluster21
4976,18466.34,31246.464,cluster21
4977,18692.68,31387.681,cluster21
4978,18982.353,31324.3,cluster15
4979,19185.404,31604.511,cluster20
4980,19284.913,31866.931,cluster22
4981,19190.446,31958.111,cluster22
4982,18955.882,32059.299,cluster13
4983,18399.665,32126.016,cluster11
4984,18305.626,32047.067,cluster11
4985,18491.811,31938.096,cluster30
4986,18886.261,32062.635,cluster13
4987,19192.837,32019.269,cluster22
4988,19299.989,31946.992,cluster22
4989,19113.633,31449.951,cluster15
4990,19042.578,31346.539,cluster15
4991,18883.142,31613.407,cluster34
4992,18709.507,31791.319,cluster30
4993,18533.286,31988.134,cluster30
4994,18346.961,32154.926,cluster11
4995,18151.263,32339.51,cluster11
4996,17968.512,32438.473,cluster36
4997,17900.564,32454.041,cluster36
4998,18103.146,32227.203,cluster11
4999,18236.059,32028.164,cluster11
5000,18435.048,31890.282,cluster30
5001,18671.273,31803.55,cluster30
5002,18648.044,31584.496,cluster34
5003,18896.223,31475.525,cluster34
5004,19071.582,31292.054,cluster15
5005,19041.81,31314.293,cluster15
5006,19279.175,30791.677,cluster7
5007,19767.355,30807.244,cluster7
5008,20547.797,30756.094,cluster10
5009,21661.285,30638.228,cluster9
5010,22466.491,30550.384,cluster9
5011,22969.311,30501.458,cluster3
5012,24562.757,30344.673,cluster24
5013,25373.972,30256.829,cluster24
5014,26947.789,30155.642,cluster27
5015,27525.025,30206.791,cluster27
5016,28179.458,30275.732,cluster31
5017,28834.987,30276.844,cluster31
5018,29583.745,30106.716,cluster31
5019,29854.203,30213.463,cluster31
5020,30023.686,30300.195,cluster18
5021,30421.979,30287.964,cluster18
5022,30262.958,30134.515,cluster18
5023,29824.888,30111.164,cluster31
5024,29859.805,29870.983,cluster18
5025,29695.594,29736.437,cluster31
5026,29383.18,29713.086,cluster31
5027,29172.924,29843.184,cluster31
5028,28911.188,30113.387,cluster31
5029,28506.372,30052.23,cluster31
5030,27795.885,29981.066,cluster31
5031,27771.679,30327.994,cluster31
5032,27728.639,30255.717,cluster31
5033,27224.439,30203.455,cluster27
5034,26507.025,30171.209,cluster27
5035,25523.409,30260.165,cluster24
5036,24993.362,30315.762,cluster24
5037,24500.702,30365.8,cluster24
5038,23398.21,30470.323,cluster3
5039,22347.547,30573.734,cluster9
5040,22241.376,30584.854,cluster9
5041,20663.276,30754.982,cluster10
5042,19472.579,30863.953,cluster7
5043,19205.449,31068.552,cluster25
5044,19089.524,31247.576,cluster15
5045,19078.504,31240.904,cluster15
5046,19267.243,30809.468,cluster7
5047,19862.455,30806.132,cluster7
5048,20536.775,30750.534,cluster10
5049,21307.133,30666.026,cluster9
5050,21897.596,30548.16,cluster9
5051,21657.134,30900.648,cluster9
5052,22118.132,30627.108,cluster9
5053,22527.52,30585.966,cluster3
5054,22255.719,30615.989,cluster9
5055,21975.506,30619.324,cluster9
5056,21142.303,30703.833,cluster10
5057,20406.783,30780.557,cluster10
5058,19346.056,30868.401,cluster7
5059,19211.037,31207.546,cluster15
5060,19036.604,31358.771,cluster15
5061,18939.34,31547.802,cluster34
5062,18761.43,31736.833,cluster30
5063,18577.552,31939.208,cluster30
5064,18291.678,32197.18,cluster11
5065,18158.941,32323.943,cluster11
5066,18000.762,32441.809,cluster36
5067,17865.247,32669.759,cluster36
5068,17918.419,32798.745,cluster36
5069,18184.454,32656.415,cluster36
5070,18409.894,32456.265,cluster13
5071,18874.503,32350.629,cluster13
5072,19089.182,32052.627,cluster22
5073,19229.271,32047.067,cluster22
5074,19244.942,31562.257,cluster20
5075,19280.89,30785.005,cluster7
5076,19937.194,30798.348,cluster7
5077,20970.787,30703.833,cluster10
5078,21777.685,30612.653,cluster9
5079,21656.225,30921.775,cluster9
5080,22183.526,30622.66,cluster9
5081,22394.584,31031.858,cluster9
5082,23179.865,31061.88,cluster3
5083,23287.478,31131.933,cluster3
5084,23512.809,31296.502,cluster3
5085,23838.535,31391.017,cluster3
5086,23957.874,31507.772,cluster3
5087,23632.059,31173.075,cluster3
5088,23345.357,31085.231,cluster3
5089,23273.301,30773.885,cluster3
5090,23147.615,30504.794,cluster3
5091,22275.324,30590.414,cluster9
5092,21469.323,30661.578,cluster9
5093,20207.181,30806.132,cluster10
5094,19208.799,31086.343,cluster25
5095,19180.447,31217.553,cluster15
5096,18854.831,31392.129,cluster15
5097,18745.974,31465.518,cluster34
5098,18173.546,31196.426,cluster21
5099,18153.876,31255.359,cluster21
5100,18193.947,31186.419,cluster21
5101,18576.612,31287.606,cluster21
5102,18825.517,31571.153,cluster34
5103,18907.42,31750.177,cluster34
5104,19028.913,32050.403,cluster22
5105,19319.264,32044.843,cluster22
5106,19209.051,31653.437,cluster20
5107,19139.151,31431.047,cluster15
5108,19048.481,31362.107,cluster15
5109,18923.156,31568.929,cluster34
5110,18902.669,31613.407,cluster34
5111,18910.885,31722.378,cluster34
5112,18913.206,32150.479,cluster13
5113,18864.046,32119.344,cluster13
5114,18910.69,31800.215,cluster30
5115,18899.346,31584.496,cluster34
5116,19173.643,31555.586,cluster20
5117,19316.828,32001.477,cluster22
5118,19339.647,32041.508,cluster22
5119,19178.446,31336.532,cluster15
5120,19362.545,30729.407,cluster7
5121,19595.908,30781.669,cluster7
5122,20807.718,30719.4,cluster10
5123,22209.982,30577.07,cluster9
5124,22850.402,30512.577,cluster3
5125,24173.756,30375.808,cluster24
5126,25260.146,30269.06,cluster24
5127,26434.937,30145.634,cluster27
5128,27210.921,30184.552,cluster27
5129,28355.141,30299.083,cluster31
5130,29200.435,30194.56,cluster31
5131,29755.362,30084.477,cluster31
5132,31239.341,30168.985,cluster18
5133,32306.139,30304.643,cluster18
5134,33096.732,30293.523,cluster1
5135,33620.587,30116.723,cluster1
5136,34377.312,29343.919,cluster1
5137,34897.933,28969.192,cluster1
5138,35580.947,28749.026,cluster1
5139,36427.363,28468.815,cluster23
5140,37302.43,28418.777,cluster23
5141,37759.52,28220.85,cluster23
5142,38467.748,27916.176,cluster23
5143,39408.204,27883.929,cluster23
5144,39984.979,27878.369,cluster23
5145,40787.644,27882.817,cluster23
5146,41853.709,27871.698,cluster39
5147,42403.225,27880.593,cluster39
5148,43138.867,27870.586,cluster39
5149,43802.818,27919.512,cluster39
5150,44872.271,28195.275,cluster39
5151,45894.38,28422.113,cluster39
5152,46840.231,28610.032,cluster39
5153,47322.206,28680.085,cluster39
5154,47407.434,29038.133,cluster39
5155,47494.486,29509.599,cluster39
5156,47938.644,29640.809,cluster39
5157,47985.88,29957.715,cluster39
5158,48181.084,30372.472,cluster39
5159,48209.412,30722.736,cluster39
5160,48156.762,30458.092,cluster39
5161,47990.741,29994.409,cluster39
5162,47918.078,29536.286,cluster39
5163,47536.821,29529.614,cluster39
5164,47396.9,29092.618,cluster39
5165,47345.219,28802.399,cluster39
5166,46946.948,28657.846,cluster39
5167,46347.959,28555.547,cluster39
5168,45561.753,28369.851,cluster39
5169,44581.22,28147.461,cluster39
5170,43922.96,28000.684,cluster39
5171,43186.281,27897.273,cluster39
5172,42251.094,27896.161,cluster39
5173,41655.637,27900.608,cluster39
5174,41055.14,27895.049,cluster23
5175,39960.223,27901.72,cluster23
5176,39026.717,27903.944,cluster23
5177,38565.469,27908.392,cluster23
5178,37608.827,28292.015,cluster23
5179,37197.637,28484.382,cluster23
5180,36235.337,28484.382,cluster23
5181,35151.331,28902.475,cluster1
5182,34495.56,29299.441,cluster1
5183,33970.788,29850.967,cluster1
5184,33648.565,30126.731,cluster1
5185,32905.569,30317.986,cluster18
5186,32127.741,30323.546,cluster18
5187,30853.078,30144.522,cluster18
5188,30007.505,30098.932,cluster18
5189,29381.373,30176.769,cluster31
5190,28008.785,30274.62,cluster31
5191,27496.04,30237.926,cluster27
5192,26203.045,30166.761,cluster27
5193,26292.233,30158.977,cluster27
5194,24483.719,30365.8,cluster24
5195,22968.401,30521.473,cluster3
5196,22152.171,30601.533,cluster9
5197,21008.091,30723.848,cluster10
5198,19772.383,30832.819,cluster7
5199,19234.688,30922.887,cluster25
5200,19359.753,31815.782,cluster20
5201,19349.866,32029.276,cluster22
5202,19297.568,31898.066,cluster22
5203,19223.444,31669.005,cluster20
5204,19040.764,31392.129,cluster15
5205,18906.09,31603.4,cluster34
5206,18838.224,31582.272,cluster34
5207,18602.973,31270.927,cluster21
5208,18658.951,31294.278,cluster21
5209,18862.739,31624.527,cluster34
5210,18683.112,31822.454,cluster30
5211,18678.431,31998.141,cluster30
5212,18921.087,32054.851,cluster13
5213,19299.226,31913.633,cluster22
5214,19146.6,31506.66,cluster15
5215,18963.098,31553.362,cluster34
5216,18780.157,31716.818,cluster34
5217,18540.908,31995.918,cluster30
5218,18124.851,32379.54,cluster11
5219,17848.763,32461.824,cluster36
5220,17693.68,32349.517,cluster36
5221,17842.459,32256.114,cluster11
5222,18048.945,32172.718,cluster11
5223,18153.658,32050.403,cluster11
5224,18482.063,32104.889,cluster11
5225,18904.108,32054.851,cluster13
5226,19073.066,32047.067,cluster22
5227,19292.095,32045.955,cluster22
5228,18917.065,31965.895,cluster30
5229,18740.158,31755.737,cluster30
5230,18543.797,31856.924,cluster30
5231,18289.403,31735.721,cluster30
5232,18350.716,31658.997,cluster30
5233,18655.864,31512.22,cluster34
5234,18940.76,31320.964,cluster15
5235,19038.31,31355.435,cluster15
5236,19250.453,31731.274,cluster20
5237,19128.225,32055.963,cluster22
5238,18914.695,31895.842,cluster30
5239,18789.127,31524.451,cluster34
5240,18734.901,31479.973,cluster34
5241,18399.347,31561.145,cluster21
5242,18460.586,31515.556,cluster21
5243,18833.569,31406.584,cluster15
5244,18968.831,31299.837,cluster15
5245,19052.774,31343.203,cluster15
5246,18911.815,31352.099,cluster15
5247,18554.508,31299.837,cluster21
5248,18461.151,31285.382,cluster21
5249,18606.298,31299.837,cluster21
5250,18934.817,31320.964,cluster15
5251,19014.352,31428.823,cluster15
5252,18951.235,31544.466,cluster34
5253,19210.789,31637.87,cluster20
5254,19384.69,32022.604,cluster22
5255,19452.704,32312.823,cluster22
5256,19105.265,33409.205,cluster14
5257,18654.133,34608.998,cluster14
5258,18787.957,35394.035,cluster12
5259,19663.596,35747.634,cluster12
5260,20898.39,35982.256,cluster12
5261,22483.635,36180.183,cluster16
5262,23670.38,35995.599,cluster16
5263,24288.155,36235.78,cluster16
5264,24229.013,36157.944,cluster16
5265,24192.07,36036.741,cluster16
5266,23355.313,36084.555,cluster16
5267,21830.289,36187.966,cluster12
5268,20297.863,35905.531,cluster12
5269,19779.688,35806.568,cluster12
5270,18690.792,35566.387,cluster12
5271,18688.88,34286.533,cluster14
5272,18649.027,34614.558,cluster14
5273,19429.216,32532.989,cluster13
5274,19310.92,31988.134,cluster22
5275,19151.646,31525.563,cluster20
5276,18969.005,31567.817,cluster34
5277,18843.129,31657.885,cluster34
5278,18626.937,31880.275,cluster30
5279,18403.953,32108.224,cluster11
5280,18296.252,31712.371,cluster30
5281,18471.462,31235.344,cluster21
5282,18389.29,31159.732,cluster21
5283,18415.591,31167.515,cluster21
5284,18706.265,31387.681,cluster21
5285,18815.062,31677.9,cluster34
5286,18852.108,31801.326,cluster30
5287,18891.646,31607.847,cluster34
5288,18877.119,31645.654,cluster34
5289,18909.537,31921.417,cluster30
5290,18841.715,32222.755,cluster13
5291,18560.43,32341.734,cluster13
5292,18610.757,32243.882,cluster13
5293,18510.116,32089.321,cluster11
5294,18226.179,32251.666,cluster11
5295,17922.659,32444.033,cluster36
5296,17892.101,32442.921,cluster36
5297,18057.165,32285.024,cluster11
5298,18250.286,32112.672,cluster11
5299,18650.043,31805.774,cluster30
5300,18579.675,31766.856,cluster30
5301,18516.365,31964.783,cluster30
5302,18580.042,31962.559,cluster30
5303,18966.108,32043.731,cluster13
5304,19342.171,32050.403,cluster22
5305,19315.863,32047.067,cluster22
5306,18761.356,32107.113,cluster13
5307,18391.984,32142.695,cluster11
5308,18122.4,32339.51,cluster11
5309,17761.314,32467.384,cluster36
5310,18046.656,32419.57,cluster36
5311,18103.981,32232.763,cluster11
5312,18345.331,32127.128,cluster11
5313,18537.465,32014.821,cluster30
5314,18674.672,31802.438,cluster30
5315,18808.29,31670.116,cluster34
5316,18972.619,31481.085,cluster15
5317,19100.494,31274.263,cluster15
5318,19292.829,30764.99,cluster7
5319,19865.881,30795.012,cluster7
5320,20723.65,30722.736,cluster10
5321,20897.882,30661.578,cluster10
5322,20958.921,30696.049,cluster10
5323,21382.74,30652.683,cluster9
5324,21909.467,30553.719,cluster9
5325,21870.844,30696.049,cluster9
5326,21662.07,30660.467,cluster9
5327,20253.889,30802.796,cluster10
5328,19746.916,30830.595,cluster7
5329,19239.811,30911.767,cluster7
5330,19071.619,31277.598,cluster15
5331,18984.539,31467.742,cluster15
5332,18819.315,31674.564,cluster34
5333,18654.195,31843.581,cluster30
5334,18494.159,32019.269,cluster11
5335,18209.172,32263.897,cluster11
5336,17986.938,32542.997,cluster36
5337,18000.712,32462.936,cluster36
5338,18448.162,32428.466,cluster13
5339,18880.448,32349.517,cluster13
5340,18909.766,32168.27,cluster13
5341,19210.6,32044.843,cluster22
5342,19333.347,31850.252,cluster22
5343,19174.102,31041.865,cluster25
5344,19388.015,30730.519,cluster7
5345,20634.447,30740.527,cluster10
5346,21010.703,30700.497,cluster10
5347,22107.208,30588.19,cluster9
5348,22988.005,30497.01,cluster3
5349,23451.759,30452.532,cluster3
5350,25007.033,30290.187,cluster24
5351,25528.571,30240.15,cluster24
5352,26400.133,30142.298,cluster27
5353,27138.824,30162.313,cluster27
5354,27638.806,30207.903,cluster31
5355,27784.752,30236.814,cluster31
5356,28074.322,30461.428,cluster31
5357,18658.82,32375.092,cluster13
5358,18776.801,32041.508,cluster13
5359,18836.849,31792.431,cluster30
5360,18891.189,31790.207,cluster30
5361,19040.118,31647.877,cluster20
5362,18903.588,31585.608,cluster34
5363,18692.705,31377.674,cluster21
5364,18250.781,31207.546,cluster21
5365,18084.883,31347.651,cluster21
5366,18103.864,31222.001,cluster21
5367,18586.814,31282.046,cluster21
5368,18652.833,31021.85,cluster25
5369,18850.307,31164.18,cluster25
5370,19007.175,30908.431,cluster25
5371,19039.263,30978.484,cluster25
5372,18969.792,31255.359,cluster15
5373,18995.646,31439.943,cluster15
5374,18863.613,31614.519,cluster34
5375,18641.894,31325.412,cluster21
5376,18377.949,31284.27,cluster21
5377,18386.439,31284.27,cluster21
5378,18677.489,31350.987,cluster21
5379,18937.366,31319.852,cluster15
5380,19073.334,31270.927,cluster15
5381,18986.257,31459.958,cluster15
5382,18843.298,31590.056,cluster34
5383,18563.058,31275.374,cluster21
5384,18090.292,31216.441,cluster21
5385,17792.593,31444.391,cluster5
5386,17886.549,31921.417,cluster11
5387,18307.632,31920.305,cluster11
5388,18562.531,31833.573,cluster30
5389,18757.226,31720.154,cluster30
5390,18914.706,31553.362,cluster34
5391,19075.923,31254.247,cluster15
5392,18952.126,31527.787,cluster34
5393,18826.374,31567.817,cluster34
5394,18637.638,31329.86,cluster21
5395,18223.652,31190.866,cluster21
5396,17802.087,31378.786,cluster5
5397,17951.784,31265.367,cluster5
5398,18451.085,31235.344,cluster21
5399,18759.586,31454.398,cluster34
5400,19020.489,31352.099,cluster15
5401,18934.224,31556.698,cluster34
5402,18845.52,31720.154,cluster34
5403,19038.063,31789.095,cluster20
5404,19109.379,31453.286,cluster15
5405,19277.435,31803.55,cluster20
5406,19450.141,31990.358,cluster22
5407,19432.189,32696.446,cluster13
5408,18948.137,33787.268,cluster14
5409,18780.359,35038.211,cluster14
5410,19381.173,35695.373,cluster12
5411,20176.665,35854.382,cluster12
5412,21917.743,36166.839,cluster12
5413,22690.702,36166.839,cluster16
5414,23472.566,36032.293,cluster16
5415,24682.425,35799.896,cluster16
5416,25781.976,35588.626,cluster16
5417,27005.758,35772.097,cluster17
5418,26961.953,35919.987,cluster17
5419,27391.627,36294.713,cluster17
5420,27084.412,36786.195,cluster17
5421,26210.7,38205.042,cluster33
5422,26289.292,38531.955,cluster33
5423,26531.671,39551.613,cluster33
5424,26526.7,40478.979,cluster33
5425,26213.459,41546.45,cluster33
5426,25966.99,42451.577,cluster4
5427,25806.445,42790.721,cluster4
5428,25309.786,44266.278,cluster4
5429,25203.919,45756.29,cluster4
5430,25308.684,45848.582,cluster4
5431,25411.466,45775.193,cluster4
5432,25031.311,45678.453,cluster4
5433,24848.255,45939.761,cluster4
5434,24816.917,45935.314,cluster4
5435,25117.718,45433.824,cluster4
5436,25246.433,44706.61,cluster4
5437,25365.419,43604.668,cluster4
5438,25630.635,42887.461,cluster4
5439,26026.812,42069.066,cluster33
5440,26297.62,41240.664,cluster33
5441,26546.351,39957.474,cluster33
5442,26345.116,38818.838,cluster33
5443,26328.752,37679.09,cluster33
5444,27057.203,36802.874,cluster17
5445,27231.929,36112.354,cluster17
5446,26922.205,35883.292,cluster17
5447,25968.635,35594.185,cluster16
5448,23752.638,36010.054,cluster16
5449,22969.894,36152.384,cluster16
5450,20099.391,35876.621,cluster12
5451,20793.079,36017.838,cluster12
5452,18741.181,35776.545,cluster12
5453,18769.94,35132.726,cluster12
5454,18772.534,34093.054,cluster14
5455,19316.437,33146.785,cluster14
5456,19384.695,32020.38,cluster22
5457,19278.09,31879.163,cluster22
5458,19279.879,31843.581,cluster20
5459,19088.997,31455.51,cluster15
5460,23010.897,30508.129,cluster3
5461,24264.58,30385.815,cluster24
5462,25659.343,30239.038,cluster27
5463,26877.258,30170.097,cluster27
5464,27816.162,30239.038,cluster31
5465,27739.432,30783.893,cluster31
5466,27917.002,31211.993,cluster31
5467,28494.703,31790.207,cluster0
5468,29235.285,32591.922,cluster0
5469,29536.683,33229.069,cluster8
5470,29919.742,33593.789,cluster8
5471,30211.329,33901.799,cluster8
5472,30085.726,34111.957,cluster8
5473,29952.052,34645.693,cluster8
5474,30190.969,34957.038,cluster8
5475,30351.546,35120.495,cluster8
5476,30124.692,36037.853,cluster17
5477,30176.348,36274.698,cluster17
5478,30239.156,36480.409,cluster17
5479,30261.669,36156.832,cluster17
5480,30202.766,35611.977,cluster38
5481,30338.633,35166.085,cluster38
5482,30029.422,34822.493,cluster8
5483,29962.754,34515.595,cluster8
5484,30092.675,34071.927,cluster8
5485,29891.618,33622.699,cluster8
5486,29703.178,33411.429,cluster8
5487,29255.403,32657.527,cluster0
5488,28707.545,32078.202,cluster0
5489,27734.122,31073,cluster31
5490,27720.059,30741.639,cluster31
5491,27108.98,30196.784,cluster27
5492,26417.019,30170.097,cluster27
5493,25074.912,30305.755,cluster24
5494,23826.284,30432.517,cluster3
5495,22636.296,30555.943,cluster3
5496,22101.205,30608.205,cluster9
5497,19543.072,30856.17,cluster7
5498,19172.805,31217.553,cluster15
5499,19016.104,31407.696,cluster15
5500,18894.065,31658.997,cluster34
5501,18918.272,31823.565,cluster30
5502,18777.184,32228.315,cluster13
5503,18610.34,32069.306,cluster13
5504,18911.72,32065.97,cluster13
5505,19332.816,32057.075,cluster22
5506,19018.264,31896.954,cluster22
5507,19025.665,31655.661,cluster20
5508,18935.118,31538.906,cluster34
5509,18874.754,31234.232,cluster15
5510,18768.691,31207.546,cluster25
5511,19023.891,31349.875,cluster15
5512,19038.279,31367.666,cluster15
5513,18808.287,31671.228,cluster34
5514,18744.862,31912.521,cluster30
5515,18789.082,32222.755,cluster13
5516,18593.353,32072.642,cluster13
5517,18441.007,31883.611,cluster30
5518,18086.837,31948.104,cluster11
5519,18078.348,31948.104,cluster11
5520,18500.418,31890.282,cluster30
5521,18685.714,31800.215,cluster30
5522,18902.753,31580.049,cluster34
5523,19005.167,31367.666,cluster15
5524,18887.429,31596.728,cluster34
5525,18905.705,31756.849,cluster34
5526,19237.61,31773.528,cluster20
5527,19074.595,31443.279,cluster15
5528,18982.017,31457.734,cluster15
5529,18910.396,31578.937,cluster34
5530,18632.929,31860.26,cluster30
5531,18324.862,32166.046,cluster11
5532,18033.09,32412.899,cluster36
5533,17584.716,32479.616,cluster36
5534,17853.838,32469.608,cluster36
5535,18104.035,32210.524,cluster11
5536,18297.761,32139.359,cluster11
5537,18649.156,31821.342,cluster30
5538,18696.759,31796.879,cluster30
5539,18661.874,31828.013,cluster30
5540,18959.016,31488.869,cluster34
5541,18878.09,31596.728,cluster34
5542,19040.109,31315.405,cluster15
5543,19327.761,30718.288,cluster7
5544,19739.347,30802.796,cluster7
5545,21307.108,30674.922,cluster9
5546,22637.191,30540.376,cluster3
5547,23472.117,30459.204,cluster3
5548,24623.049,30343.561,cluster24
5549,26278.6,30172.321,cluster27
5550,27499.538,30210.127,cluster27
5551,26987.659,30166.761,cluster27
5552,27736.778,30812.804,cluster31
5553,27704.681,30767.214,cluster31
5554,28196.424,30280.18,cluster31
5555,27786.731,31081.895,cluster31
5556,27668.15,30772.773,cluster31
5557,28115.801,30267.948,cluster31
5558,29531.837,30134.515,cluster31
5559,30832.681,30148.97,cluster18
5560,31789.35,30225.694,cluster18
5561,33912.903,29882.102,cluster1
5562,34433.443,29326.127,cluster1
5563,35050.182,28920.266,cluster1
5564,35737.589,28671.189,cluster1
5565,35994.597,27851.683,cluster23
5566,36125.009,27757.167,cluster23
5567,36813.921,27402.455,cluster23
5568,37307.909,26967.683,cluster23
5569,37545.437,26864.272,cluster23
5570,37995.131,26636.322,cluster23
5571,37832.171,26775.316,cluster23
5572,37663.314,26735.286,cluster23
5573,37559.807,26878.727,cluster23
5574,37607.78,26968.795,cluster23
5575,37461.888,27436.926,cluster23
5576,36688.337,27549.232,cluster23
5577,36642.375,27568.136,cluster23
5578,35483.087,28067.401,cluster23
5579,35302.601,28156.357,cluster23
5580,34768.349,28707.884,cluster1
5581,34281.343,28971.416,cluster1
5582,33737.185,29109.297,cluster1
5583,33382.394,29638.585,cluster1
5584,33447.651,30242.374,cluster1
5585,33205.504,30274.62,cluster1
5586,31998.97,30253.493,cluster18
5587,30914.176,30154.53,cluster18
5588,30675.642,30135.626,cluster18
5589,28998.973,30250.157,cluster31
5590,27872.997,30254.605,cluster31
5591,27008.872,30171.209,cluster27
5592,25865.787,30209.015,cluster27
5593,24871.108,30309.091,cluster24
5594,23577.464,30441.413,cluster3
5595,21405.637,30662.69,cluster9
5596,20172.419,30787.229,cluster10
5597,19432.704,30851.722,cluster7
5598,19064.779,31296.502,cluster15
5599,19033.188,31366.554,cluster15
5600,18872.966,31608.959,cluster34
5601,18644.051,31825.789,cluster30
5602,18749.552,31733.498,cluster30
5603,18971.767,31482.197,cluster15
5604,19088.658,31254.247,cluster15
5605,18911.248,31577.825,cluster34
5606,18768.274,31715.706,cluster30
5607,18529.066,31978.126,cluster30
5608,18440.707,32352.853,cluster13
5609,18198.936,32635.288,cluster36
5610,18432.003,32440.697,cluster13
5611,18924.627,32335.062,cluster13
5612,18960.152,32049.291,cluster13
5613,19321.087,31995.918,cluster22
5614,19112.738,31467.742,cluster15
5615,19022.943,31388.793,cluster15
5616,18920.609,31568.929,cluster34
5617,18633.015,31825.789,cluster30
5618,18343.339,31899.178,cluster11
5619,18712.079,31781.311,cluster30
5620,18791.213,31709.035,cluster34
5621,19048.619,31307.621,cluster15
5622,19057.033,31337.644,cluster15
5623,18949.548,31540.018,cluster34
5624,18994.789,31443.279,cluster15
5625,19026.415,31358.771,cluster15
5626,19251.019,30845.05,cluster7
5627,20124.004,30793.9,cluster10
5628,20844.245,30713.84,cluster10
5629,22023.121,30597.085,cluster9
5630,22916.646,30508.129,cluster3
5631,23529.053,30444.748,cluster3
5632,24548.314,30346.897,cluster24
5633,24678.635,30223.47,cluster24
5634,24500.776,31126.373,cluster24
5635,24007.706,31056.32,cluster3
5636,23296.003,31120.814,cluster3
5637,23666.025,31442.167,cluster3
5638,23850.509,31631.198,cluster6
5639,24065.793,31743.505,cluster6
5640,24528.894,31356.547,cluster24
5641,24910.334,31029.634,cluster24
5642,25408.686,31041.865,cluster24
5643,25946.588,30663.802,cluster27
5644,26008.607,30653.795,cluster27
5645,26975.299,30535.928,cluster27
5646,27100.811,30579.294,cluster27
5647,27181.304,31097.463,cluster31
5648,27424.689,31177.523,cluster31
5649,27269.03,31021.85,cluster31
5650,26994.916,30511.465,cluster27
5651,26746.494,30647.123,cluster27
5652,26521.883,30533.704,cluster27
5653,26279.414,30182.328,cluster27
5654,25038.362,30316.874,cluster24
5655,23517.096,30466.987,cluster3
5656,22300.806,30587.078,cluster9
5657,21892.262,30630.444,cluster9
5658,20521.433,30771.661,cluster10
5659,19264.479,30893.976,cluster7
